turma,periodo,professor,horario,cod_disciplina,,
1,2023.1,ADRIAN NICOLAS ALBALA YOUNG (60h),24M34,POL0055,,
2,2023.1,MICHELLE VIEIRA FERNANDEZ DE OLIVEIRA (60h),24N34,POL0055,,
3,2023.1,PAULO AFONSO FRANCISCO DE CARVALHO (60h),24T23,POL0055,,
1,2023.1,DENILSON BANDEIRA COELHO (60h),35M34,POL0062,,
4,2023.1,ANA JULIA FRANCA MONTEIRO (60h),24M12,POL0062,,
5,2023.1,DANIELLA NAVES DE CASTRO ROCHA (60h),24M34,POL0062,,
1,2023.1,PAULO CARLOS DU PIN CALMON (60h),35M34,POL0065,,
2,2023.1,MAURÍCIO EBLING (60h),35T45,POL0065,,
1,2023.1,GUSTAVO RODRIGUES MESQUITA (60h),35N12,POL0071,,
1,2023.1,GRAZIELA DIAS TEIXEIRA (60h),7N1234,POL0082,,
1,2023.1,CARLOS ANTONIO DE OLIVEIRA (60h),5M1234,POL0088,,
3,2023.1,DANIELLA NAVES DE CASTRO ROCHA (60h),24T23,POL0088,,
1,2023.1,ARNALDO MAUERBERG JUNIOR (60h),35T45,POL0117,,
2,2023.1,MARCIO CORREA DE MELLO (60h),35N12,POL0117,,
2,2023.1,SIMONE DE ARAÚJO GOES ASSIS (60h),35N12,POL0117,,
1,2023.1,ERIKA LAURINDA AMUSQUIVAR (60h),6N1234,POL0118,,
1,2023.1,MICHELLE VIEIRA FERNANDEZ DE OLIVEIRA (60h),24N12,POL0119,,
1,2023.1,SUELI MARIA GOMES (30h),2M12 5M34,BOT0004,,
1,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12 5M34,BOT0004,,
2,2023.1,SUELI MARIA GOMES (30h),25M12,BOT0004,,
2,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),25M12,BOT0004,,
3,2023.1,SUELI MARIA GOMES (30h),2M12  3T45,BOT0004,,
3,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12  3T45,BOT0004,,
4,2023.1,SUELI MARIA GOMES (30h),2M1234,BOT0004,,
4,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M1234,BOT0004,,
5,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),2M12 6M34,BOT0004,,
5,2023.1,SUELI MARIA GOMES (30h),2M12 6M34,BOT0004,,
6,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),5N1234,BOT0004,,
6,2023.1,SUELI MARIA GOMES (30h),5N1234,BOT0004,,
7,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (30h),4N1234,BOT0004,,
7,2023.1,SUELI MARIA GOMES (30h),4N1234,BOT0004,,
1,2023.1,JULIA SONSIN OLIVEIRA (60h),45M12,BOT0006,,
2,2023.1,JULIA SONSIN OLIVEIRA (60h),45M34,BOT0006,,
1,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (30h),24M34 5M12,BOT0008,,
1,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (30h),24M34 5M12,BOT0008,,
1,2023.1,CRISTIANE DA SILVA FERREIRA (30h),24M34 5M12,BOT0008,,
1,2023.1,FABIAN BORGHETTI (30h),24M34 5M12,BOT0008,,
2,2023.1,CRISTIANE DA SILVA FERREIRA (90h),24M34 5M12,BOT0008,,
3,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (90h),245M34,BOT0008,,
4,2023.1,FABIAN BORGHETTI (90h),245M34,BOT0008,,
5,2023.1,SERGIO ARAUJO FIGUEIREDO (90h),2N1234 4N34,BOT0008,,
6,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),3T23 5T2345,BOT0008,,
1,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (60h),7T2345,BOT0013,,
2,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (60h),7M1234,BOT0013,,
3,2023.1,FABIAN BORGHETTI (60h),7M1234,BOT0013,,
4,2023.1,SARAH CHRISTINA CALDAS OLIVEIRA (60h),23M5  23T1,BOT0013,,
5,2023.1,CRISTIANE DA SILVA FERREIRA (60h),7M1234,BOT0013,,
6,2023.1,AUGUSTO CESAR FRANCO (60h),7T2345,BOT0013,,
7,2023.1,THIAGO JOSE DE CARVALHO ANDRE (60h),7M1234,BOT0013,,
8,2023.1,LUIZ ALFREDO RODRIGUES PEREIRA (60h),7M1234,BOT0013,,
9,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),7M1234,BOT0013,,
10,2023.1,SUELI MARIA GOMES (60h),7M1234,BOT0013,,
11,2023.1,SERGIO ARAUJO FIGUEIREDO (60h),7M1234,BOT0013,,
12,2023.1,MARIA CRISTINA DE OLIVEIRA (60h),2M1234,BOT0013,,
13,2023.1,ISABEL BELLONI SCHMIDT (60h),6N1234,BOT0013,,
1,2023.1,THIAGO JOSE DE CARVALHO ANDRE (60h),2N1234,BOT0015,,
2,2023.1,MICHELINE CARVALHO SILVA (60h),4T2345,BOT0015,,
1,2023.1,SERGIO ARAUJO FIGUEIREDO (45h),4M123,BOT0017,,
1,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (30h),2T2345,BOT0020,,
1,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (30h),2T2345,BOT0020,,
2,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (30h),3N1234,BOT0020,,
2,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (30h),3N1234,BOT0020,,
1,2023.1,JULIA SONSIN OLIVEIRA (60h),7M1234,BOT0026,,
1,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),7M12345  7T1,BOT0032,,
2,2023.1,AUGUSTO CESAR FRANCO (90h),7M12345  7T1,BOT0032,,
3,2023.1,FABIAN BORGHETTI (90h),7T56  7N1234,BOT0032,,
4,2023.1,SERGIO ARAUJO FIGUEIREDO (90h),7M5  7T12345,BOT0032,,
5,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (90h),5M12345  5T1,BOT0032,,
6,2023.1,CRISTIANE DA SILVA FERREIRA (90h),7T56  7N1234,BOT0032,,
2,2023.1,REGINA CELIA DE OLIVEIRA (60h),23M5  23T1,BOT0035,,
3,2023.1,PAULO EDUARDO AGUIAR SARAIVA CAMARA (60h),7N1234,BOT0035,,
1,2023.1,REGINA CELIA DE OLIVEIRA (60h),6M1234,BOT0044,,
2,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (30h),3T2345,BOT0044,,
2,2023.1,MICHELINE CARVALHO SILVA (30h),3T2345,BOT0044,,
3,2023.1,CAROLINE OLIVEIRA ANDRINO (60h),6M1234,BOT0044,,
4,2023.1,THIAGO JOSE DE CARVALHO ANDRE (30h),6N1234,BOT0044,,
4,2023.1,CAROLINE OLIVEIRA ANDRINO (30h),6N1234,BOT0044,,
5,2023.1,THIAGO JOSE DE CARVALHO ANDRE (30h),5M1234,BOT0044,,
5,2023.1,CAROLINE OLIVEIRA ANDRINO (30h),5M1234,BOT0044,,
6,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (30h),6T2345,BOT0044,,
6,2023.1,MICHELINE CARVALHO SILVA (30h),6T2345,BOT0044,,
1,2023.1,CASSIA BEATRIZ RODRIGUES MUNHOZ (60h),4M1234,BOT0046,,
1,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (60h),6N1234,BOT0058,,
1,2023.1,JULIA SONSIN OLIVEIRA (60h),6N1234,BOT0058,,
1,2023.1,REGINA CELIA DE OLIVEIRA (60h),6N1234,BOT0058,,
2,2023.1,DULCE MARIA SUCENA DA ROCHA (60h),7N1234,BOT0058,,
3,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (60h),7N1234,BOT0058,,
3,2023.1,JULIA SONSIN OLIVEIRA (60h),7N1234,BOT0058,,
3,2023.1,REGINA CELIA DE OLIVEIRA (60h),7N1234,BOT0058,,
1,2023.1,THOMAS CHRISTOPHER RHYS WILLIAMS (90h),24M34  2T23,BOT0071,,
1,2023.1,MARIA DAS GRACAS MACHADO DE SOUZA (90h),357M5  357T1,BOT0075,,
1,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),6M12  4T23,BOT0078,,
2,2023.1,LUCIO FLAVIO DE ALENCAR FIGUEIREDO (60h),46N12,BOT0078,,
1,2023.1,FERNANDO ARARIPE GONCALVES TORRES (45h),6M34  6T2345,CEL0001,,
1,2023.1,LIDIA MARIA PEPE DE MORAES (45h),6M34  6T2345,CEL0001,,
2,2023.1,LIDIA MARIA PEPE DE MORAES (45h),6M34  6T2345,CEL0001,,
2,2023.1,FERNANDO ARARIPE GONCALVES TORRES (45h),6M34  6T2345,CEL0001,,
1,2023.1,ELIANE FERREIRA NORONHA (30h),2M1234,CEL0002,,
1,2023.1,EDIVALDO XIMENES FERREIRA FILHO (30h),2M1234,CEL0002,,
1,2023.1,MIGUEL DE SOUZA ANDRADE (60h),5M2345,CEL0003,,
2,2023.1,VICENTE DE PAULO MARTINS (60h),5M1234,CEL0003,,
1,2023.1,CRISTINA CASTRO LUCAS DE SOUZA (60h),3T2345,CEL0004,,
1,2023.1,JULIANA FRANCO ALMEIDA (30h),5T45,CEL0005,,
1,2023.1,TALITA SOUZA CARMO (15h),5M34,CEL0006,,
1,2023.1,JULIANA FRANCO ALMEIDA (15h),5M34,CEL0006,,
1,2023.1,TALITA SOUZA CARMO (60h),7M12345  7T123456,CEL0007,,
1,2023.1,MARCIA RENATA MORTARI (120h),7M12345  7T123456,CEL0007,,
1,2023.1,ANDREA QUEIROZ MARANHAO (30h),5T2345,CEL0008,,
1,2023.1,CECILIA BEATRIZ FIUZA FAVALI (30h),5T2345,CEL0008,,
2,2023.1,ELIDA GERALDA CAMPOS (15h),3M12,CEL0009,,
2,2023.1,MARCELO HERMES LIMA (15h),3M12,CEL0009,,
3,2023.1,ALEXIS FONSECA WELKER (30h),4M5  4T1,CEL0009,,
1,2023.1,WILLIE OLIVEIRA PINHEIRO (30h),2T2345,CEL0011,,
1,2023.1,TALITA SOUZA CARMO (30h),2T2345,CEL0011,,
2,2023.1,WILLIE OLIVEIRA PINHEIRO (30h),4T2345,CEL0011,,
2,2023.1,TALITA SOUZA CARMO (30h),4T2345,CEL0011,,
1,2023.1,TALITA SOUZA CARMO (30h),5T23,CEL0012,,
1,2023.1,JOAO PAULO FIGUEIRO LONGO (30h),4T23,CEL0013,,
1,2023.1,FERNANDO FORTES DE VALENCIA (60h),4M1234,CEL0023,,
2,2023.1,LEONARDO CIRQUEIRA PIMENTEL (60h),46N12,CEL0023,,
3,2023.1,ANTONIO FRANCISCO PEREIRA DE ARAUJO (30h),35T23,CEL0023,,
3,2023.1,JOAO ALEXANDRE RIBEIRO GONCALVES BARBOSA (30h),35T23,CEL0023,,
5,2023.1,ANTONIO FRANCISCO PEREIRA DE ARAUJO (30h),25T45,CEL0023,,
5,2023.1,JOAO ALEXANDRE RIBEIRO GONCALVES BARBOSA (30h),25T45,CEL0023,,
1,2023.1,CECILIA BEATRIZ FIUZA FAVALI (60h),5M1234,CEL0025,,
2,2023.1,MARCIA CRISTINA GONCALVES MACIEL (60h),5T2345,CEL0025,,
3,2023.1,MARCIA CRISTINA GONCALVES MACIEL (60h),5M1234,CEL0025,,
4,2023.1,JULIANA FRANCO ALMEIDA (30h),5M1234,CEL0025,,
4,2023.1,ANA FLAVIA ALVES PARENTE (30h),5M1234,CEL0025,,
1,2023.1,JULIANA FRANCO ALMEIDA (60h),7T1234,CEL0033,,
2,2023.1,SONIA MARIA DE FREITAS (60h),7T1234,CEL0033,,
3,2023.1,TATSUYA NAGATA (60h),7N1234,CEL0033,,
4,2023.1,ROBERT NEIL GERARD MILLER (60h),7M1234,CEL0033,,
5,2023.1,LIDIA MARIA PEPE DE MORAES (60h),7T2345,CEL0033,,
1,2023.1,MARCELO HERMES LIMA (60h),25T45,CEL0042,,
1,2023.1,ROBERT NEIL GERARD MILLER (60h),3M1234,CEL0050,,
2,2023.1,VICENTE DE PAULO MARTINS (60h),3T2345,CEL0050,,
3,2023.1,CYNTHIA MARIA KYAW (60h),5T2345,CEL0050,,
4,2023.1,GABRIEL SERGIO COSTA ALVES (60h),3T2345,CEL0050,,
5,2023.1,RICARDO HENRIQUE KRUGER (60h),3N1234,CEL0050,,
1,2023.1,GEORGIOS JOANNIS PAPPAS JUNIOR (60h),6N1234,CEL0052,,
1,2023.1,EDIVALDO XIMENES FERREIRA FILHO (45h),246T23,CEL0054,,
1,2023.1,MARCELO HERMES LIMA (45h),246T23,CEL0054,,
2,2023.1,ELIDA GERALDA CAMPOS (30h),46M12  3T23,CEL0054,,
2,2023.1,ELIANE FERREIRA NORONHA (60h),46M12  3T23,CEL0054,,
3,2023.1,CARLOS ANDRE ORNELAS RICART (45h),2T45 46T23,CEL0054,,
3,2023.1,MARCELO VALLE DE SOUSA (45h),2T45 46T23,CEL0054,,
4,2023.1,CONSUELO MEDEIROS RODRIGUES DE LIMA (45h),246T23,CEL0054,,
4,2023.1,JANE MARY LAFAYETTE NEVES GELINSKI (45h),246T23,CEL0054,,
5,2023.1,LUIS HENRIQUE FERREIRA DO VALE (90h),3N12 4N1234,CEL0054,,
1,2023.1,TATIANA AMABILE DE CAMPOS (60h),2T2345,CEL0058,,
1,2023.1,LUIS CARLOS GUIMARAES (60h),3M1234,CEL0060,,
1,2023.1,CONSUELO MEDEIROS RODRIGUES DE LIMA (45h),234M34,CEL0067,,
1,2023.1,JANE MARY LAFAYETTE NEVES GELINSKI (45h),234M34,CEL0067,,
1,2023.1,ILDINETE SILVA PEREIRA (120h),7T123456  7N12,CEL0072,,
1,2023.1,TATIANA AMABILE DE CAMPOS (120h),7T123456  7N12,CEL0072,,
2,2023.1,JOSE RAIMUNDO CORREA (120h),2345N34,CEL0072,,
3,2023.1,MARCELO DE MACEDO BRIGIDO (120h),23N1234,CEL0072,,
4,2023.1,ANAMELIA LORENZETTI BOCCA (120h),56N1234,CEL0072,,
5,2023.1,BERGMANN MORAIS RIBEIRO (120h),7M12345  7T123,CEL0072,,
8,2023.1,TALITA SOUZA CARMO (120h),47N1234,CEL0072,,
9,2023.1,DANIEL MENDES PEREIRA ARDISSON DE ARAUJO (120h),7T23456  7N123,CEL0072,,
10,2023.1,TATIANA BARBOSA ROSADO LAVIOLA (120h),4M1234  6T2345,CEL0072,,
1,2023.1,JOAO ALEXANDRE RIBEIRO GONCALVES BARBOSA (90h),7M12345  7T1,CEL0074,,
2,2023.1,LEONARDO CIRQUEIRA PIMENTEL (90h),7T56  7N1234,CEL0074,,
3,2023.1,MARCELO HERMES LIMA (90h),7M12345  7T1,CEL0074,,
4,2023.1,ANTONIO FRANCISCO PEREIRA DE ARAUJO (90h),7M12345  7T1,CEL0074,,
1,2023.1,CYNTHIA MARIA KYAW (90h),234N12,CEL0076,,
1,2023.1,ILDINETE SILVA PEREIRA (90h),234N12,CEL0076,,
2,2023.1,MARLENE TEIXEIRA DE SOUZA (90h),7T3456  7N12,CEL0076,,
3,2023.1,TATSUYA NAGATA (90h),7T123456,CEL0076,,
4,2023.1,GABRIEL SERGIO COSTA ALVES (90h),4M12345  4T1,CEL0076,,
5,2023.1,RICARDO HENRIQUE KRUGER (90h),7M45  7N1234,CEL0076,,
6,2023.1,ELIANE FERREIRA NORONHA (90h),234M5  234T1,CEL0076,,
1,2023.1,WAGNER FONTES (120h),3M34 4M1234 6M12,CEL0077,,
1,2023.1,CYNTHIA MARIA KYAW (30h),3M34,CEL0079,,
1,2023.1,TATSUYA NAGATA (60h),3T2345,CEL0081,,
1,2023.1,ELIDA GERALDA CAMPOS (45h),35M34  4T45,CEL0082,,
1,2023.1,NAPOLEAO FONSECA VALADARES (45h),35M34  4T45,CEL0082,,
2,2023.1,NAPOLEAO FONSECA VALADARES (45h),4N1234 6N12,CEL0082,,
2,2023.1,FERNANDO FORTES DE VALENCIA (45h),4N1234 6N12,CEL0082,,
1,2023.1,NAPOLEAO FONSECA VALADARES (60h),6M1234,CEL0083,,
2,2023.1,FERNANDO FORTES DE VALENCIA (60h),6T2345,CEL0083,,
3,2023.1,FERNANDO FORTES DE VALENCIA (60h),6M1234,CEL0083,,
1,2023.1,ANTONIO FRANCISCO PEREIRA DE ARAUJO (60h),6T2345,CEL0087,,
1,2023.1,GABRIEL SERGIO COSTA ALVES (60h),2T45 6T23,CEL0088,,
1,2023.1,SONIA NAIR BAO (60h),2M12  4T45,CEL0089,,
2,2023.1,KELLY GRACE MAGALHAES (60h),26T45,CEL0089,,
3,2023.1,DANIEL MENDES PEREIRA ARDISSON DE ARAUJO (30h),25M34,CEL0089,,
3,2023.1,TATSUYA NAGATA (30h),25M34,CEL0089,,
4,2023.1,BERGMANN MORAIS RIBEIRO (60h),35N12,CEL0089,,
5,2023.1,JOSE RAIMUNDO CORREA (60h),35T23,CEL0089,,
6,2023.1,TATSUYA NAGATA (30h),24T23,CEL0089,,
6,2023.1,DANIEL MENDES PEREIRA ARDISSON DE ARAUJO (30h),24T23,CEL0089,,
1,2023.1,FERNANDO ARARIPE GONCALVES TORRES (30h),2M34,CEL0091,,
1,2023.1,ELIANE FERREIRA NORONHA (60h),7M1234,CEL0093,,
2,2023.1,SEBASTIEN OLIVIER CHARNEAU (60h),7N1234,CEL0093,,
3,2023.1,JOAO ALEXANDRE RIBEIRO GONCALVES BARBOSA (60h),7T2345,CEL0093,,
4,2023.1,ELIDA GERALDA CAMPOS (60h),7T3456,CEL0093,,
5,2023.1,CARLOS ANDRE ORNELAS RICART (60h),7N1234,CEL0093,,
6,2023.1,MARCELO HERMES LIMA (60h),2345T6,CEL0093,,
7,2023.1,EDIVALDO XIMENES FERREIRA FILHO (60h),7N1234,CEL0093,,
1,2023.1,MARCELO DE MACEDO BRIGIDO (30h),25T45,CEL0095,,
1,2023.1,ILDINETE SILVA PEREIRA (30h),25T45,CEL0095,,
2,2023.1,LIDIA MARIA PEPE DE MORAES (60h),2N1234,CEL0095,,
3,2023.1,MARCELO DE MACEDO BRIGIDO (30h),25M34,CEL0095,,
3,2023.1,ILDINETE SILVA PEREIRA (30h),25M34,CEL0095,,
1,2023.1,ANA FLAVIA ALVES PARENTE (90h),7M12345  7T1,CEL0098,,
2,2023.1,ANAMELIA LORENZETTI BOCCA (90h),2345T6 6T16,CEL0098,,
3,2023.1,KELLY GRACE MAGALHAES (90h),7M12345  7T1,CEL0098,,
4,2023.1,MARCELO DE MACEDO BRIGIDO (90h),456M12,CEL0098,,
1,2023.1,JOSE RAIMUNDO CORREA (60h),7N1234,CEL0101,,
1,2023.1,SONIA NAIR BAO (60h),7M5  7T123,CEL0105,,
1,2023.1,CECILIA BEATRIZ FIUZA FAVALI (40h),7T2345,CEL0107,,
2,2023.1,KELLY GRACE MAGALHAES (60h),7T2345,CEL0107,,
3,2023.1,MARCIA CRISTINA GONCALVES MACIEL (60h),6M1234,CEL0107,,
4,2023.1,ANDREA QUEIROZ MARANHAO (60h),7N1234,CEL0107,,
5,2023.1,WAGNER FONTES (60h),7N1234,CEL0107,,
1,2023.1,DANIEL MENDES PEREIRA ARDISSON DE ARAUJO (120h),6M12 7M12345  7T1,CEL0109,,
1,2023.1,ISAMU KANZAKI (30h),3N12,CEL0110,,
2,2023.1,JULIANA FRANCO ALMEIDA (30h),2T23,CEL0110,,
3,2023.1,ISAMU KANZAKI (30h),5T23,CEL0110,,
4,2023.1,ANA FLAVIA ALVES PARENTE (30h),6N12,CEL0110,,
5,2023.1,ANDREA QUEIROZ MARANHAO (30h),4M34,CEL0110,,
1,2023.1,MARLENE TEIXEIRA DE SOUZA (60h),4T2345,CEL0111,,
2,2023.1,TATIANA AMABILE DE CAMPOS (60h),4M1234,CEL0111,,
3,2023.1,MIGUEL DE SOUZA ANDRADE (60h),3N1234,CEL0111,,
1,2023.1,ROBERT NEIL GERARD MILLER (60h),7T1234,CEL0118,,
1,2023.1,LUIS CARLOS GUIMARAES (60h),5M1234,CEL0120,,
2,2023.1,GEORGIOS JOANNIS PAPPAS JUNIOR (60h),4M1234,CEL0120,,
1,2023.1,SONIA MARIA DE FREITAS (60h),36M34,CEL0121,,
1,2023.1,LUIS HENRIQUE FERREIRA DO VALE (30h),5T45,CEL0122,,
1,2023.1,ELISABETH NOGUEIRA FERRONI (30h),35M34,CFS0001,,
1,2023.1,GABRIEL AVOHAY ALVES CAMPOS (30h),35M34,CFS0001,,
1,2023.1,FERNANDA PAULINI (60h),7N1234,CFS0003,,
2,2023.1,CAROLINA MADEIRA LUCCI (60h),7T2345,CFS0003,,
2,2023.1,JAIR TRAPE GOULART (90h),2N1234 3N34,CFS0005,,
1,2023.1,ANGELE DOS REIS MARTINS (60h),5N1234,CFS0021,,
2,2023.1,ANGELE DOS REIS MARTINS (60h),4T2345,CFS0021,,
2,2023.1,FABIO VIEGAS CAIXETA (90h),234567T6,CFS0030,,
3,2023.1,RENATO JOSE RODRIGUES MALCHER LOPES (90h),234567T6,CFS0030,,
4,2023.1,JAIR TRAPE GOULART (90h),234567T6,CFS0030,,
5,2023.1,RAFAEL PLAKOUDI SOUTO MAIOR (90h),234567T6,CFS0030,,
6,2023.1,MARCIA RENATA MORTARI (90h),7T56  7N1234,CFS0030,,
8,2023.1,RENATO JOSE RODRIGUES MALCHER LOPES (90h),7M12345  7T1,CFS0030,,
9,2023.1,OSMINDO RODRIGUES PIRES JUNIOR (90h),234567T6,CFS0030,,
1,2023.1,GUARINO RINALDI COLLI (60h),24T45,CFS0034,,
1,2023.1,GABRIEL AVOHAY ALVES CAMPOS (60h),46N12,CFS0037,,
2,2023.1,RENATO JOSE RODRIGUES MALCHER LOPES (60h),4T45 6T23,CFS0037,,
3,2023.1,JAIR TRAPE GOULART (60h),26M12,CFS0037,,
4,2023.1,JAIR TRAPE GOULART (60h),26M12,CFS0037,,
5,2023.1,FABIO VIEGAS CAIXETA (60h),4T45 6T23,CFS0037,,
1,2023.1,CAROLINA MADEIRA LUCCI (30h),36T45,CFS0039,,
1,2023.1,OSMINDO RODRIGUES PIRES JUNIOR (30h),36T45,CFS0039,,
2,2023.1,GABRIEL AVOHAY ALVES CAMPOS (60h),35N12,CFS0039,,
4,2023.1,MARIANA DE SOUZA CASTRO (30h),24M12,CFS0039,,
4,2023.1,FERNANDA PAULINI (30h),24M12,CFS0039,,
5,2023.1,MARIANA DE SOUZA CASTRO (30h),36T45,CFS0039,,
5,2023.1,FERNANDA PAULINI (30h),36T45,CFS0039,,
1,2023.1,MARCIA RENATA MORTARI (90h),5T56  5N1234,CFS0047,,
2,2023.1,OSMINDO RODRIGUES PIRES JUNIOR (90h),7T56  7N1234,CFS0047,,
3,2023.1,ELISABETH NOGUEIRA FERRONI (90h),7M12345  7T1,CFS0047,,
4,2023.1,MARIANA DE SOUZA CASTRO (90h),7M12345  7T1,CFS0047,,
1,2023.1,RENATO JOSE RODRIGUES MALCHER LOPES (60h),36M34,CFS0048,,
2,2023.1,RAFAEL PLAKOUDI SOUTO MAIOR (60h),35N12,CFS0048,,
1,2023.1,GABRIEL AVOHAY ALVES CAMPOS (40h),46N34,CFS0049,,
2,2023.1,CAROLINA MADEIRA LUCCI (30h),35M34,CFS0049,,
2,2023.1,OSMINDO RODRIGUES PIRES JUNIOR (30h),35M34,CFS0049,,
1,2023.1,JAIR TRAPE GOULART (60h),35M34,CFS0054,,
1,2023.1,RAFAEL PLAKOUDI SOUTO MAIOR (60h),35M34,CFS0054,,
1,2023.1,GABRIEL AVOHAY ALVES CAMPOS (30h),24M34,CFS0055,,
1,2023.1,ELISABETH NOGUEIRA FERRONI (30h),24M34,CFS0055,,
1,2023.1,FERNANDA PAULINI (60h),2T2345,CFS0059,,
1,2023.1,CARLOS AUGUSTO KLINK (60h),2T2345,ECL0009,,
2,2023.1,HELOISA SINATORA MIRANDA (60h),6T3456,ECL0009,,
3,2023.1,PEDRO HENRIQUE BRUM TOGNI (60h),7M1234,ECL0009,,
4,2023.1,MERCEDES MARIA DA CUNHA BUSTAMANTE (60h),67N34,ECL0009,,
5,2023.1,MURILO SVERSUT DIAS (60h),56N34,ECL0009,,
6,2023.1,ANDRE FARIA MENDONCA (60h),7M1234,ECL0009,,
7,2023.1,EMERSON MONTEIRO VIEIRA (60h),23M5  23T1,ECL0009,,
8,2023.1,PEDRO HENRIQUE BRUM TOGNI (60h),7N1234,ECL0009,,
9,2023.1,ANDRE FARIA MENDONCA (60h),56M5  56T1,ECL0009,,
10,2023.1,GABRIELA BIELEFELD NARDOTTO (60h),7T2345,ECL0009,,
11,2023.1,CARLOS AUGUSTO KLINK (60h),7T2345,ECL0009,,
12,2023.1,MURILO SVERSUT DIAS (60h),7T2345,ECL0009,,
13,2023.1,EMERSON MONTEIRO VIEIRA (60h),7N1234,ECL0009,,
14,2023.1,ISABEL BELLONI SCHMIDT (60h),6T2345,ECL0009,,
1,2023.1,CARLOS HENKE DE OLIVEIRA (60h),4M1234,ECL0010,,
1,2023.1,CLAUDIA PADOVESI FONSECA (60h),4T2345,ECL0013,,
1,2023.1,GABRIELA BIELEFELD NARDOTTO (30h),5M12,ECL0014,,
2,2023.1,LUCIANA DE MENDONCA GALVAO (30h),3M34,ECL0014,,
3,2023.1,CARLOS AUGUSTO KLINK (30h),3M12,ECL0014,,
4,2023.1,CLAUDIA PADOVESI FONSECA (30h),5M34,ECL0014,,
5,2023.1,PEDRO HENRIQUE BRUM TOGNI (30h),4T23,ECL0014,,
6,2023.1,ISABEL BELLONI SCHMIDT (30h),2M12,ECL0014,,
7,2023.1,MURILO SVERSUT DIAS (30h),2M12,ECL0014,,
8,2023.1,ANDRE FARIA MENDONCA (30h),4M34,ECL0014,,
9,2023.1,RAIMUNDO PAULO BARROS HENRIQUES (30h),2M34,ECL0014,,
10,2023.1,FERNANDA VIEIRA DA COSTA (30h),3M34,ECL0014,,
1,2023.1,HELOISA SINATORA MIRANDA (30h),5M34,ECL0017,,
2,2023.1,FERNANDA VIEIRA DA COSTA (30h),4T23,ECL0017,,
3,2023.1,HELOISA SINATORA MIRANDA (30h),4M12,ECL0017,,
2,2023.1,EMERSON MONTEIRO VIEIRA (30h),24T23,ECL0021,,
2,2023.1,ANDRE FARIA MENDONCA (30h),24T23,ECL0021,,
1,2023.1,CARLOS AUGUSTO KLINK (60h),35T23,ECL0033,,
2,2023.1,CARLOS HENKE DE OLIVEIRA (60h),24N12,ECL0033,,
3,2023.1,JOHN DU VALL HAY (30h),2T2345,ECL0033,,
3,2023.1,ISABEL BELLONI SCHMIDT (30h),2T2345,ECL0033,,
1,2023.1,CARLOS HIROO SAITO (60h),3M1234,ECL0036,,
1,2023.1,CARLOS AUGUSTO KLINK (30h),3T45,ECL0039,,
1,2023.1,FERNANDA VIEIRA DA COSTA (60h),35T23,ECL0042,,
2,2023.1,RAIMUNDO PAULO BARROS HENRIQUES (60h),6M1234,ECL0042,,
3,2023.1,ANDRE FARIA MENDONCA (60h),23N34,ECL0042,,
1,2023.1,JOHN DU VALL HAY (30h),4M1234,ECL0043,,
1,2023.1,RAIMUNDO PAULO BARROS HENRIQUES (30h),4M1234,ECL0043,,
2,2023.1,CARLOS AUGUSTO KLINK (60h),7M34  3N12,ECL0043,,
3,2023.1,JOHN DU VALL HAY (60h),5M1234,ECL0043,,
1,2023.1,HELOISA SINATORA MIRANDA (60h),3M1234,ECL0045,,
1,2023.1,GABRIELA BIELEFELD NARDOTTO (60h),24N12,ECL0046,,
1,2023.1,ANDRE DE ALMEIDA CUNHA (30h),5M1234,ECL0050,,
1,2023.1,EMERSON MONTEIRO VIEIRA (30h),4T45,ECL0051,,
2,2023.1,MURILO SVERSUT DIAS (30h),2M34,ECL0051,,
1,2023.1,PEDRO HENRIQUE BRUM TOGNI (60h),24N34,ECL0052,,
